ID,AGE,VEHICLE_YEAR,GENDER,RACE,EDUCATION,INCOME,CREDIT_SCORE,ANNUAL_MILEAGE,SPEEDING_VIOLATIONS,OUTCOME
175117,40-64,before 2015,female,majority,university,upper class,0.4165222280131299,12000.0,1,0.0
509213,65+,after 2015,male,majority,university,upper class,0.5922982170441012,,4,0.0
30424,40-64,before 2015,male,minority,none,middle class,0.5053905994161536,7000.0,3,0.0
576125,65+,before 2015,male,majority,high school,upper class,,12000.0,3,0.0
449844,65+,before 2015,female,majority,university,upper class,,9000.0,1,0.0
849354,26-39,before 2015,male,majority,high school,working class,,11000.0,1,0.0
364544,26-39,before 2015,male,majority,high school,working class,0.3911383064250576,15000.0,0,1.0
618802,26-39,before 2015,male,majority,high school,upper class,0.6452732829908605,11000.0,0,1.0
408939,26-39,after 2015,male,majority,university,middle class,0.5302592448700141,9000.0,5,0.0
940603,40-64,before 2015,female,majority,none,middle class,0.4924103959378574,12000.0,1,0.0
354689,16-25,after 2015,female,majority,high school,working class,0.4145847394995623,12000.0,0,1.0
740592,26-39,before 2015,male,majority,high school,middle class,0.4441140482434208,10000.0,2,0.0
123150,65+,after 2015,female,majority,university,upper class,0.5432644167719921,11000.0,4,0.0
564890,40-64,before 2015,female,majority,none,working class,,10000.0,2,0.0
299429,26-39,after 2015,female,majority,university,upper class,,,0,0.0
949426,26-39,after 2015,male,majority,high school,middle class,0.5221769112250697,12000.0,0,0.0
455304,40-64,before 2015,male,majority,high school,middle class,0.5062116529171277,11000.0,3,0.0
513675,65+,before 2015,male,majority,high school,upper class,0.6487467867282103,6000.0,13,0.0
617387,26-39,before 2015,male,majority,high school,middle class,0.4069958243881594,16000.0,0,0.0
436863,16-25,before 2015,male,majority,high school,working class,0.5022869533930133,12000.0,0,1.0
227991,26-39,before 2015,male,majority,university,middle class,,,0,1.0
677307,26-39,before 2015,female,majority,high school,middle class,0.5532659078456234,11000.0,0,1.0
5656,40-64,after 2015,male,majority,university,upper class,0.6521572894862243,,6,0.0
818173,40-64,after 2015,male,majority,university,upper class,0.7557590484416451,12000.0,2,0.0
62863,65+,before 2015,male,majority,university,upper class,0.5000459869796376,12000.0,2,0.0
143410,40-64,before 2015,female,majority,university,middle class,0.5993749214349967,18000.0,0,0.0
795527,26-39,before 2015,female,majority,high school,working class,0.3646300364441638,7000.0,1,1.0
513598,40-64,before 2015,male,majority,university,upper class,0.6051303442238017,12000.0,3,0.0
373533,65+,before 2015,female,majority,high school,upper class,,12000.0,2,0.0
121496,40-64,after 2015,male,majority,none,middle class,0.5491989032257741,7000.0,0,0.0
368915,16-25,before 2015,male,majority,high school,working class,0.4005849078660153,15000.0,0,1.0
309619,40-64,after 2015,male,majority,university,middle class,,16000.0,1,1.0
348146,26-39,before 2015,female,majority,none,poverty,0.2565912745042664,12000.0,0,1.0
847312,26-39,before 2015,male,majority,university,upper class,0.680928917443575,12000.0,1,0.0
268799,26-39,before 2015,male,majority,high school,middle class,0.4741973179165643,9000.0,2,1.0
440272,40-64,before 2015,male,majority,university,upper class,0.6027630963241031,10000.0,8,0.0
196570,40-64,after 2015,female,majority,university,upper class,0.7819530183027448,16000.0,3,0.0
402571,26-39,before 2015,female,majority,university,working class,,13000.0,1,0.0
463229,26-39,before 2015,female,majority,high school,poverty,0.4272678792680286,9000.0,1,1.0
297854,40-64,before 2015,male,majority,high school,upper class,0.6867141058386899,10000.0,9,0.0
975718,40-64,after 2015,female,majority,university,upper class,0.4840149273174377,10000.0,0,0.0
488658,40-64,before 2015,female,majority,university,upper class,0.6257870416277221,13000.0,0,0.0
320313,26-39,before 2015,female,majority,high school,upper class,0.5957149581490123,7000.0,2,0.0
323129,40-64,after 2015,male,majority,high school,upper class,0.6809131865092295,11000.0,0,0.0
642860,26-39,before 2015,male,majority,high school,working class,0.3065518093256519,18000.0,0,0.0
445056,26-39,before 2015,male,majority,university,upper class,0.5893790042775761,9000.0,2,0.0
531284,40-64,before 2015,male,majority,university,upper class,0.6016258241392335,,2,0.0
662855,65+,after 2015,female,majority,university,upper class,0.6563498838978089,7000.0,0,0.0
881496,26-39,before 2015,female,majority,none,middle class,0.61535406879528,15000.0,0,0.0
845655,65+,after 2015,male,majority,university,upper class,0.6519123625904758,13000.0,5,0.0
519751,16-25,before 2015,male,minority,none,poverty,0.2950906798001347,14000.0,0,1.0
745325,65+,after 2015,female,majority,high school,upper class,0.6112652567938774,,0,0.0
518073,40-64,after 2015,male,majority,university,upper class,0.4746294315462082,7000.0,8,0.0
214281,26-39,before 2015,male,majority,none,poverty,0.0953870936940878,15000.0,2,1.0
828111,16-25,before 2015,male,majority,none,poverty,0.4138170668973727,10000.0,0,1.0
466025,65+,after 2015,female,majority,high school,upper class,0.6809852539465225,12000.0,3,0.0
639084,26-39,before 2015,male,majority,university,upper class,0.6764783850579369,13000.0,0,0.0
461923,26-39,before 2015,male,majority,university,working class,,15000.0,1,0.0
897135,26-39,before 2015,male,majority,high school,middle class,0.4033846274374489,9000.0,0,1.0
235726,26-39,after 2015,female,majority,university,upper class,0.7040031235458382,10000.0,0,0.0
682225,26-39,before 2015,male,majority,university,upper class,0.5735410704695847,9000.0,0,0.0
396326,40-64,before 2015,male,majority,none,middle class,0.4879440211154682,11000.0,5,0.0
866306,16-25,before 2015,female,majority,none,poverty,,8000.0,0,0.0
155779,40-64,before 2015,female,majority,none,working class,,10000.0,3,0.0
869862,40-64,before 2015,male,majority,high school,upper class,0.6819981116362914,6000.0,11,1.0
947354,40-64,before 2015,female,minority,high school,working class,0.436520236197445,15000.0,3,0.0
370253,65+,after 2015,female,minority,high school,upper class,0.6719249250370957,10000.0,2,0.0
672542,65+,before 2015,male,majority,university,upper class,0.4721412440122079,11000.0,3,0.0
823828,40-64,before 2015,female,majority,high school,working class,0.5250591110723005,10000.0,0,0.0
36065,16-25,before 2015,male,majority,none,poverty,0.4490141254061794,14000.0,0,0.0
80718,26-39,after 2015,male,majority,university,upper class,0.6227949196734675,,1,0.0
825288,40-64,after 2015,male,majority,university,upper class,0.9608188278116948,10000.0,1,0.0
414572,40-64,before 2015,female,majority,high school,upper class,0.5702790141224438,10000.0,3,0.0
24396,26-39,before 2015,female,majority,high school,poverty,0.4144618670550359,10000.0,3,0.0
329598,26-39,before 2015,female,minority,none,middle class,,14000.0,0,1.0
603341,65+,before 2015,male,majority,high school,upper class,0.6060025247092775,,2,0.0
220700,16-25,before 2015,male,minority,none,poverty,0.2956147179906796,9000.0,0,1.0
447863,16-25,after 2015,male,majority,high school,middle class,,12000.0,0,0.0
962434,26-39,before 2015,male,majority,high school,upper class,0.6012733666180051,10000.0,1,0.0
634006,26-39,after 2015,male,majority,university,upper class,0.6467083588488515,11000.0,6,0.0
245523,40-64,before 2015,female,majority,none,working class,0.3315640659194958,12000.0,3,0.0
556806,65+,after 2015,male,majority,high school,upper class,0.4736061159306169,12000.0,0,1.0
136795,26-39,before 2015,male,majority,university,upper class,0.6980053964165731,12000.0,2,1.0
745014,16-25,before 2015,female,majority,high school,poverty,0.4493988790424355,17000.0,0,1.0
361686,65+,after 2015,male,majority,university,upper class,0.5935570210616777,9000.0,1,0.0
180465,40-64,before 2015,male,majority,university,upper class,0.5469528093344056,15000.0,3,1.0
15409,65+,before 2015,female,majority,university,upper class,0.6647874125137581,11000.0,2,0.0
645283,16-25,before 2015,female,majority,none,poverty,0.3930304394075162,16000.0,0,1.0
746172,16-25,before 2015,female,majority,high school,working class,0.3104439496869316,13000.0,0,1.0
284609,26-39,before 2015,female,majority,university,middle class,0.629040794332527,17000.0,0,0.0
787173,40-64,before 2015,male,majority,none,middle class,0.5949942615350459,12000.0,3,0.0
324523,16-25,before 2015,male,majority,none,working class,0.4136822947297669,,0,1.0
946168,26-39,before 2015,male,majority,university,middle class,0.5668017602483743,13000.0,0,0.0
164865,16-25,before 2015,male,majority,none,poverty,0.5574101037418253,16000.0,0,1.0
584870,26-39,before 2015,male,majority,high school,middle class,0.5960178820895716,9000.0,0,0.0
592444,16-25,before 2015,female,majority,none,poverty,0.5653141355325579,10000.0,0,0.0
780408,26-39,before 2015,male,minority,high school,poverty,0.3078087184319206,,0,1.0
313409,40-64,after 2015,female,majority,university,upper class,0.6720095267316407,13000.0,0,0.0
600015,65+,after 2015,male,majority,university,upper class,0.5242807123606903,9000.0,2,0.0
449608,65+,after 2015,female,majority,high school,middle class,0.4630535883640802,14000.0,0,0.0
392143,65+,before 2015,male,majority,high school,upper class,0.6140424540441148,13000.0,4,0.0
508287,65+,before 2015,male,majority,university,upper class,0.6453591991000591,13000.0,4,0.0
102757,65+,after 2015,female,minority,none,upper class,0.6854090454032493,11000.0,1,0.0
426769,26-39,before 2015,male,majority,university,upper class,0.6670226191158176,14000.0,2,0.0
319786,16-25,before 2015,male,majority,university,upper class,0.6082656962441383,13000.0,0,1.0
472257,40-64,after 2015,male,majority,university,upper class,0.7216402910712306,11000.0,2,0.0
614120,40-64,before 2015,male,majority,university,upper class,0.4596749902548559,13000.0,0,0.0
455627,40-64,after 2015,male,majority,none,middle class,0.4900678073285606,,0,0.0
886751,40-64,before 2015,male,majority,none,middle class,0.5417098412700575,7000.0,0,1.0
424339,16-25,before 2015,female,majority,none,poverty,,11000.0,0,1.0
954045,16-25,before 2015,male,majority,university,working class,0.4701928145539621,9000.0,0,1.0
539780,40-64,after 2015,male,majority,university,upper class,0.5806195342350445,7000.0,12,0.0
458428,26-39,after 2015,female,majority,high school,upper class,0.8246055134031282,14000.0,1,0.0
237986,16-25,before 2015,female,majority,high school,poverty,0.2866241766490909,16000.0,0,1.0
448925,26-39,before 2015,female,majority,none,poverty,,17000.0,0,0.0
140311,16-25,before 2015,female,majority,high school,working class,0.5105416142994454,12000.0,0,1.0
67509,26-39,before 2015,male,majority,university,upper class,,,1,0.0
757295,16-25,after 2015,male,majority,high school,upper class,0.61727812187165,10000.0,0,1.0
2654,16-25,before 2015,male,majority,high school,poverty,0.2266204187196561,12000.0,0,1.0
125456,40-64,after 2015,female,minority,high school,upper class,0.4854096107116239,9000.0,2,0.0
510231,26-39,before 2015,female,majority,high school,working class,0.3846403721622462,11000.0,0,0.0
123705,40-64,before 2015,female,minority,high school,upper class,0.5610588085481812,14000.0,3,0.0
252060,26-39,before 2015,male,majority,university,upper class,0.5035670239503522,9000.0,5,0.0
683736,26-39,before 2015,female,majority,high school,working class,0.4400170768463599,14000.0,0,0.0
40343,65+,after 2015,male,majority,high school,upper class,0.6458584800209589,11000.0,2,0.0
750098,40-64,before 2015,female,minority,university,upper class,0.6946223389054919,9000.0,4,0.0
837247,16-25,before 2015,male,majority,none,working class,0.3673915153567661,11000.0,0,0.0
999976,40-64,before 2015,female,majority,high school,middle class,0.4709463634111504,9000.0,0,0.0
935123,65+,before 2015,male,majority,high school,upper class,0.6780290985770019,12000.0,11,0.0
345979,65+,after 2015,male,majority,university,upper class,0.567420445945503,9000.0,5,0.0
278816,26-39,before 2015,male,minority,none,upper class,0.4696695415128295,8000.0,6,0.0
457341,40-64,before 2015,female,minority,university,upper class,0.6230965528779376,8000.0,3,0.0
845448,40-64,after 2015,male,majority,high school,upper class,0.6780115158287626,11000.0,0,1.0
303039,16-25,after 2015,female,majority,high school,middle class,0.6533774120556458,12000.0,0,0.0
782130,65+,before 2015,male,majority,high school,upper class,0.4838848652090954,8000.0,5,0.0
347755,65+,after 2015,male,minority,university,upper class,0.6814422418900506,9000.0,0,0.0
12333,40-64,before 2015,male,majority,university,upper class,0.584162066396573,11000.0,4,0.0
763764,65+,before 2015,male,majority,university,upper class,0.5968599686931912,15000.0,2,0.0
655511,16-25,before 2015,female,majority,none,poverty,0.377267939245568,11000.0,0,1.0
885622,40-64,after 2015,male,majority,university,upper class,0.408776432410417,10000.0,1,0.0
328664,26-39,before 2015,male,majority,high school,working class,0.3662098408890193,10000.0,0,1.0
606142,40-64,after 2015,male,majority,high school,middle class,0.5094372527074583,8000.0,2,0.0
206134,26-39,before 2015,male,majority,high school,middle class,0.6133896915585907,12000.0,0,1.0
195959,40-64,after 2015,male,majority,university,upper class,0.6749718971794846,12000.0,2,0.0
647122,26-39,after 2015,male,majority,university,upper class,0.6126814428612573,13000.0,3,1.0
55396,26-39,before 2015,female,majority,none,working class,0.5275057358985888,15000.0,0,1.0
349851,26-39,after 2015,male,majority,university,middle class,0.4038738668665778,15000.0,1,0.0
329801,40-64,after 2015,male,majority,university,upper class,0.6522632312864586,9000.0,3,0.0
890672,65+,before 2015,male,majority,university,upper class,0.632071900431844,11000.0,3,0.0
25825,16-25,before 2015,male,majority,none,poverty,,15000.0,0,1.0
273676,40-64,before 2015,female,majority,university,upper class,0.7088589461787946,9000.0,2,0.0
573910,40-64,before 2015,male,majority,university,upper class,0.6107452144722096,10000.0,10,0.0
242100,65+,after 2015,female,majority,university,upper class,0.4709021936145576,10000.0,2,0.0
587145,40-64,after 2015,male,majority,high school,upper class,0.6637272722430558,15000.0,5,0.0
273939,65+,after 2015,male,majority,high school,upper class,0.6713585572774622,6000.0,8,0.0
905593,16-25,before 2015,female,majority,university,working class,0.5357575590071443,11000.0,0,1.0
545992,26-39,before 2015,male,majority,high school,upper class,0.6609333089751197,9000.0,2,0.0
969562,26-39,before 2015,male,majority,high school,working class,0.2158830849082594,10000.0,4,0.0
363787,40-64,before 2015,male,majority,none,working class,0.5240293740807962,14000.0,4,0.0
416920,65+,after 2015,male,majority,university,upper class,0.5846714102071112,11000.0,13,0.0
664716,40-64,after 2015,female,majority,high school,upper class,0.4736095690653534,9000.0,2,0.0
906950,40-64,after 2015,male,minority,university,upper class,0.5064086371116839,11000.0,3,0.0
344660,26-39,before 2015,male,majority,university,middle class,0.502144711398539,13000.0,4,1.0
129882,16-25,after 2015,female,majority,high school,middle class,0.4095777894765035,12000.0,0,0.0
851428,40-64,before 2015,female,majority,high school,working class,0.2778104486315901,12000.0,0,1.0
766789,26-39,before 2015,female,majority,high school,working class,0.6616536709828063,12000.0,1,0.0
534886,65+,before 2015,female,majority,high school,upper class,0.5888889061756829,12000.0,2,0.0
791078,26-39,after 2015,male,minority,university,upper class,0.5758378032781618,14000.0,1,0.0
924520,26-39,before 2015,female,majority,high school,upper class,0.7519971243463806,9000.0,0,0.0
449811,26-39,after 2015,male,majority,high school,middle class,,13000.0,1,0.0
435122,65+,before 2015,male,majority,university,upper class,0.6115255635879427,10000.0,6,0.0
102844,40-64,before 2015,female,majority,high school,middle class,0.6487617772165083,9000.0,0,0.0
9863,40-64,after 2015,male,majority,high school,upper class,0.7221845906508915,15000.0,2,0.0
592668,16-25,before 2015,female,majority,high school,working class,0.2983405315294405,15000.0,0,1.0
457936,40-64,before 2015,female,majority,high school,middle class,0.3943131593188522,12000.0,2,0.0
384974,40-64,before 2015,male,majority,university,middle class,0.5010180026077341,8000.0,1,0.0
933410,65+,before 2015,female,majority,high school,middle class,0.6695109646953296,12000.0,3,0.0
297690,26-39,before 2015,female,majority,high school,working class,0.5083268520271713,9000.0,2,0.0
280096,40-64,after 2015,male,majority,high school,upper class,0.730309867150182,,0,0.0
512035,40-64,before 2015,female,majority,high school,working class,0.4503634589093056,7000.0,2,0.0
518188,26-39,after 2015,female,majority,none,middle class,0.4374226306331744,12000.0,0,0.0
942224,40-64,before 2015,female,majority,none,middle class,0.5617018828890193,13000.0,0,0.0
347653,40-64,after 2015,male,majority,university,upper class,0.4669035543886058,11000.0,5,0.0
978369,26-39,before 2015,male,majority,university,working class,0.277330465062199,12000.0,0,1.0
290516,65+,before 2015,female,majority,none,upper class,0.6736612645600645,10000.0,1,0.0
430766,16-25,before 2015,female,majority,high school,poverty,0.2907696723906524,14000.0,0,1.0
212303,65+,before 2015,male,majority,high school,upper class,0.7086878384235843,12000.0,1,0.0
753838,40-64,before 2015,male,majority,none,upper class,0.5047539827483274,10000.0,0,0.0
754299,16-25,before 2015,female,majority,none,poverty,,,0,1.0
872973,40-64,after 2015,male,majority,university,upper class,0.6741173026157443,13000.0,1,0.0
517511,26-39,before 2015,female,majority,none,poverty,0.3460042308900576,13000.0,0,0.0
357194,16-25,before 2015,female,majority,high school,poverty,0.5961511521802579,11000.0,0,1.0
632227,16-25,before 2015,female,majority,university,middle class,0.5584297222497407,7000.0,0,1.0
73173,40-64,before 2015,female,majority,high school,middle class,0.4795650162746911,12000.0,2,0.0
717908,40-64,before 2015,female,majority,university,upper class,0.5677135244725591,12000.0,0,0.0
196865,40-64,after 2015,male,majority,high school,upper class,,6000.0,6,0.0
826053,65+,after 2015,male,majority,university,upper class,0.7244869628614676,12000.0,6,0.0
394342,16-25,before 2015,female,majority,none,working class,0.4612268925007986,12000.0,0,1.0
344827,40-64,after 2015,male,majority,none,middle class,0.4596170604546482,10000.0,3,0.0
425747,26-39,after 2015,female,majority,university,upper class,0.6082027648430689,6000.0,0,0.0
582667,65+,before 2015,female,majority,university,upper class,0.6848940070987218,12000.0,0,1.0
53828,16-25,before 2015,male,minority,high school,working class,0.4987146666985322,8000.0,0,1.0
339853,40-64,after 2015,male,majority,university,upper class,0.704085650847231,7000.0,12,0.0
932809,16-25,before 2015,female,majority,none,poverty,0.3292359274424569,13000.0,0,1.0
7866,16-25,before 2015,female,majority,university,working class,,15000.0,0,0.0
272776,65+,before 2015,male,majority,high school,upper class,0.5585866661510136,,17,0.0
26248,40-64,after 2015,male,majority,high school,upper class,0.6305716881715939,10000.0,4,1.0
545309,65+,after 2015,male,minority,high school,upper class,0.5501302706237786,7000.0,2,0.0
236191,16-25,before 2015,male,majority,none,poverty,0.0972109997290097,17000.0,0,1.0
918612,26-39,after 2015,female,majority,high school,middle class,0.5116467664654503,16000.0,0,1.0
910531,16-25,before 2015,male,majority,high school,poverty,0.3322031062528092,15000.0,0,1.0
854685,26-39,before 2015,female,majority,none,working class,0.4638268843521842,18000.0,0,1.0
829614,40-64,after 2015,male,majority,university,middle class,0.4107534729412132,11000.0,1,0.0
498195,65+,before 2015,female,majority,high school,upper class,0.49825957406754,11000.0,1,0.0
277626,26-39,before 2015,male,majority,none,poverty,0.3635155818200086,15000.0,0,1.0
527665,40-64,before 2015,male,majority,high school,working class,0.481567980309193,12000.0,3,0.0
449921,40-64,before 2015,male,majority,university,upper class,0.6329125316171743,12000.0,1,0.0
953688,16-25,before 2015,female,majority,high school,poverty,0.3863765509928501,12000.0,0,1.0
925647,40-64,before 2015,male,majority,high school,middle class,0.6127350251833245,13000.0,0,1.0
104866,40-64,before 2015,female,majority,high school,working class,,10000.0,0,1.0
400562,26-39,after 2015,female,minority,none,middle class,0.4948332302558839,8000.0,2,0.0
508723,40-64,before 2015,female,majority,university,middle class,,14000.0,0,0.0
277802,26-39,after 2015,male,majority,university,upper class,0.5681315286992283,17000.0,0,1.0
630035,40-64,before 2015,female,majority,high school,upper class,0.7453860538131073,13000.0,3,0.0
276256,40-64,before 2015,female,majority,high school,upper class,0.6027617226896056,14000.0,0,0.0
177582,16-25,before 2015,male,minority,none,working class,0.3925521411624277,15000.0,0,1.0
403686,16-25,before 2015,male,majority,university,middle class,0.4965338738721264,6000.0,0,0.0
650746,26-39,before 2015,female,majority,none,working class,,13000.0,0,1.0
776379,40-64,before 2015,female,majority,high school,upper class,0.7765591455706297,13000.0,3,0.0
777885,40-64,before 2015,female,majority,high school,upper class,0.6182580991974427,15000.0,2,0.0
781035,16-25,before 2015,male,majority,high school,poverty,0.2343895342350447,12000.0,0,1.0
828324,26-39,before 2015,male,majority,high school,poverty,0.3505304279819008,8000.0,0,1.0
813341,65+,before 2015,female,minority,none,middle class,0.4874645595687514,5000.0,3,0.0
827898,40-64,after 2015,male,majority,university,upper class,0.6695729313068942,11000.0,3,1.0
457285,40-64,before 2015,female,majority,high school,middle class,0.6001996811721423,,1,0.0
680919,16-25,before 2015,female,majority,high school,working class,0.4256430305423096,15000.0,0,1.0
79260,26-39,before 2015,male,majority,university,middle class,0.4772592012898568,13000.0,2,1.0
308586,16-25,after 2015,female,majority,none,working class,0.4358748607590172,12000.0,0,1.0
171762,26-39,before 2015,male,majority,none,poverty,0.3930116698115786,11000.0,2,0.0
85568,65+,before 2015,male,minority,university,upper class,0.4143016805242815,,1,0.0
973470,16-25,before 2015,male,minority,university,middle class,0.4699857525886301,11000.0,0,1.0
456102,26-39,after 2015,male,majority,university,middle class,0.328671664213881,,3,0.0
702884,65+,before 2015,male,majority,university,upper class,,11000.0,0,1.0
145769,16-25,before 2015,female,majority,none,poverty,,13000.0,0,1.0
486729,65+,before 2015,female,majority,high school,upper class,0.6381004203412624,,2,0.0
46172,40-64,before 2015,female,majority,high school,upper class,0.6357600253126064,11000.0,1,0.0
366895,16-25,before 2015,male,majority,university,poverty,0.3045477014251953,15000.0,0,1.0
949933,40-64,before 2015,male,minority,none,poverty,,9000.0,0,1.0
795366,16-25,before 2015,female,majority,none,poverty,,14000.0,0,1.0
685602,65+,before 2015,female,majority,high school,upper class,0.6641451987815057,9000.0,3,0.0
454978,26-39,after 2015,female,majority,university,upper class,0.5579951427753703,12000.0,0,0.0
811551,16-25,before 2015,male,majority,university,working class,0.3699006108349729,13000.0,0,0.0
569958,65+,before 2015,male,majority,high school,upper class,0.6065484983345751,13000.0,4,0.0
841491,26-39,before 2015,female,majority,high school,working class,0.6469238969549422,12000.0,0,0.0
116199,16-25,after 2015,male,majority,high school,working class,0.3977001998989168,13000.0,0,1.0
893542,40-64,before 2015,male,minority,high school,upper class,0.7928853742076165,,1,0.0
96421,65+,after 2015,male,majority,university,upper class,0.7042280046651094,14000.0,5,0.0
293475,65+,after 2015,female,majority,university,upper class,0.6567180218384583,11000.0,0,0.0
203613,65+,after 2015,male,majority,university,upper class,,11000.0,1,0.0
78172,26-39,before 2015,male,majority,university,middle class,,9000.0,2,0.0
329676,26-39,after 2015,female,majority,university,middle class,0.5938543280814313,11000.0,0,0.0
200506,26-39,after 2015,female,majority,high school,middle class,0.4234802054638045,17000.0,0,0.0
642689,26-39,before 2015,male,majority,none,middle class,0.4118137181793745,9000.0,0,0.0
965846,26-39,before 2015,male,majority,university,upper class,0.5237786428900093,8000.0,2,0.0
913065,26-39,after 2015,male,majority,high school,working class,0.4370059167559577,7000.0,4,0.0
377816,16-25,after 2015,female,minority,high school,poverty,0.26792669036558,15000.0,0,0.0
996456,40-64,before 2015,female,minority,none,upper class,0.6654769083432548,16000.0,3,0.0
605373,26-39,after 2015,female,majority,high school,poverty,0.4352284719693461,12000.0,0,0.0
947853,26-39,before 2015,male,majority,high school,middle class,0.5502490277614757,10000.0,0,0.0
839760,26-39,after 2015,male,majority,high school,poverty,0.3549671388000978,8000.0,4,1.0
397560,65+,before 2015,male,majority,university,upper class,0.2558368788769217,,0,0.0
400017,26-39,after 2015,female,majority,none,poverty,0.2701930462498648,12000.0,0,0.0
439231,65+,after 2015,male,majority,university,upper class,0.7140675054489758,8000.0,0,1.0
417103,26-39,before 2015,female,majority,none,working class,0.3322173325159018,13000.0,0,0.0
267023,16-25,before 2015,male,majority,high school,poverty,0.3189177392150015,11000.0,0,1.0
245117,40-64,after 2015,male,minority,university,upper class,0.6282607890183867,13000.0,0,0.0
202518,26-39,before 2015,female,minority,none,poverty,0.3135714708801836,8000.0,0,0.0
862679,65+,before 2015,female,majority,university,upper class,0.8275166511075266,,3,0.0
741377,40-64,after 2015,male,majority,university,upper class,0.6150016644670072,7000.0,4,0.0
880628,26-39,before 2015,female,majority,high school,poverty,0.4271866929096974,11000.0,0,1.0
568152,26-39,before 2015,female,majority,university,middle class,,11000.0,0,1.0
612154,26-39,before 2015,female,majority,high school,upper class,0.5705957708938973,12000.0,0,0.0
454160,26-39,after 2015,male,majority,none,working class,,13000.0,0,0.0
227941,40-64,before 2015,female,majority,university,middle class,0.5660865838074837,14000.0,3,0.0
277454,65+,after 2015,female,majority,high school,upper class,0.7246516260211215,15000.0,0,0.0
850641,65+,after 2015,male,majority,high school,upper class,0.5944123555771336,12000.0,3,0.0
313949,26-39,before 2015,male,majority,none,poverty,0.4157358422399237,10000.0,1,1.0
531038,26-39,after 2015,female,majority,high school,middle class,0.6806248475377844,12000.0,0,0.0
548681,40-64,before 2015,male,majority,none,middle class,0.2281286996504181,7000.0,8,0.0
747021,40-64,after 2015,male,majority,university,upper class,0.6839659624662064,5000.0,0,0.0
614666,40-64,after 2015,female,majority,university,upper class,0.6476691481025054,10000.0,3,0.0
945698,40-64,before 2015,male,majority,high school,poverty,0.256228561983949,13000.0,0,0.0
611418,16-25,before 2015,female,majority,high school,working class,,18000.0,0,0.0
9941,26-39,before 2015,female,majority,high school,poverty,0.4076710274049052,12000.0,2,0.0
382705,16-25,after 2015,female,majority,university,upper class,0.4316194342524034,11000.0,0,0.0
114941,26-39,before 2015,male,minority,none,working class,,12000.0,3,1.0
131534,16-25,before 2015,female,majority,none,poverty,,14000.0,0,0.0
655964,16-25,before 2015,male,majority,high school,working class,,15000.0,0,1.0
984920,26-39,before 2015,female,majority,university,upper class,0.5365905524626464,12000.0,0,0.0
520581,40-64,before 2015,male,majority,high school,middle class,0.6050150174493037,15000.0,0,0.0
371132,40-64,after 2015,male,majority,high school,upper class,0.6890168595706068,12000.0,1,0.0
608987,16-25,before 2015,female,majority,high school,working class,0.3607003088952675,14000.0,0,0.0
812547,40-64,before 2015,female,minority,university,upper class,0.7724106704853996,9000.0,2,0.0
270305,40-64,after 2015,female,majority,university,middle class,0.5623849102205396,10000.0,0,0.0
94864,26-39,after 2015,male,majority,university,upper class,0.6047903720798489,15000.0,0,0.0
832985,26-39,before 2015,male,majority,university,upper class,0.6649526471177105,15000.0,0,0.0
578026,26-39,before 2015,female,minority,none,poverty,0.2584986475919236,14000.0,0,0.0
158411,65+,after 2015,female,majority,university,upper class,0.6229219906418461,7000.0,6,0.0
965962,16-25,before 2015,female,majority,high school,poverty,0.221954566050738,,0,1.0
270343,26-39,after 2015,female,majority,university,upper class,0.7338838668548553,13000.0,2,0.0
298541,26-39,before 2015,male,majority,university,working class,,12000.0,3,0.0
77834,40-64,before 2015,male,majority,university,upper class,0.4886968630423373,,3,0.0
895871,16-25,before 2015,female,majority,none,working class,0.3974832419886633,14000.0,0,1.0
150276,65+,after 2015,male,majority,high school,upper class,0.5949848654212657,7000.0,3,0.0
276564,26-39,before 2015,male,majority,none,working class,,15000.0,0,0.0
666008,26-39,before 2015,female,majority,high school,middle class,0.5074866002249934,13000.0,0,0.0
968311,65+,after 2015,male,majority,university,upper class,0.5787321513939002,7000.0,2,0.0
182184,40-64,after 2015,female,majority,university,upper class,,11000.0,0,0.0
583749,16-25,after 2015,male,majority,high school,working class,0.3700495619279837,16000.0,0,1.0
686620,40-64,after 2015,male,majority,high school,upper class,0.5209372267151192,10000.0,4,0.0
884501,40-64,after 2015,female,majority,university,upper class,0.629561765194454,11000.0,0,0.0
169656,65+,before 2015,male,majority,high school,upper class,0.5095099913719647,11000.0,7,0.0
975961,65+,before 2015,female,majority,high school,middle class,0.6049065358383727,9000.0,10,0.0
937716,65+,after 2015,male,majority,university,upper class,0.6738113407942623,13000.0,4,0.0
278029,40-64,before 2015,male,majority,university,upper class,0.6395131960576228,14000.0,0,0.0
995242,26-39,before 2015,male,minority,none,poverty,0.3754060474029069,12000.0,2,1.0
919799,65+,before 2015,female,majority,high school,upper class,0.6002914540131934,10000.0,1,0.0
955572,26-39,before 2015,male,majority,high school,poverty,0.2903776965781191,12000.0,4,1.0
211129,26-39,after 2015,male,majority,none,working class,0.337763772273958,12000.0,2,0.0
318141,40-64,after 2015,male,majority,university,upper class,0.6238940157264959,10000.0,2,0.0
123428,26-39,before 2015,male,majority,none,poverty,0.1922339121015746,14000.0,0,1.0
895571,40-64,after 2015,female,majority,university,upper class,0.6448895574873921,14000.0,1,0.0
297659,65+,before 2015,female,majority,high school,middle class,0.6338098771565343,9000.0,2,1.0
